id_cliente,n_transacciones,monto_total,monto_promedio,monto_std,monto_max,monto_min,n_canales,n_tipos,n_productos_prom,prop_exitosas,prop_digital,cluster
1242,11,3022.53,274.7754545454546,99.91781536479232,441.94,90.5,4,3,2.0,1.0,0.5454545454545454,1
1243,5,3430.38,686.076,414.0953417149244,1301.08,187.94,2,3,2.2,1.0,0.4,3
1244,5,1262.4,252.48,123.19757810119484,441.37,97.51,2,2,2.0,0.8,0.0,3
1245,7,2219.56,317.08,130.84663465294017,560.69,175.43,5,3,1.8571428571428568,0.7142857142857143,0.4285714285714285,1
1246,6,5015.37,835.895,825.416006744478,2440.38,208.16,4,3,3.0,0.8333333333333334,0.3333333333333333,1
1247,11,59454.43,5404.948181818182,3250.222849454536,10586.4,969.48,4,3,4.636363636363637,0.9090909090909092,0.2727272727272727,0
1248,7,1595.76,227.96571428571428,93.98090140327145,412.18,113.65,3,3,2.0,1.0,0.1428571428571428,1
1249,3,610.71,203.57,89.45039910475526,302.07,127.4,1,3,1.6666666666666667,1.0,0.0,3
1250,8,8335.73,1041.96625,1065.024430718275,3490.46,356.17,4,4,2.625,0.75,0.375,1
1251,9,6122.74,680.3044444444445,377.9952704105936,1244.04,228.56,4,5,2.888888888888889,1.0,0.5555555555555556,1
1252,6,43460.36,7243.393333333333,2485.2603836432645,9975.45,3718.06,4,3,4.333333333333333,0.8333333333333334,0.5,0
1253,10,2465.08,246.508,142.50533485530366,612.34,114.87,4,3,1.8,1.0,0.6,1
1254,11,4553.56,413.96,130.61825607471567,563.79,203.93,3,3,2.4545454545454546,1.0,0.9090909090909092,3
1255,3,55482.2,18494.066666666666,31511.037743318346,54879.85,261.45,2,3,1.3333333333333333,0.6666666666666666,0.0,2
1256,9,5235.3,581.7,591.7359240404456,1981.95,113.39,4,5,2.0,0.8888888888888888,0.2222222222222222,1
1257,4,29133.77,7283.4425,4831.333954346874,14121.73,3486.16,3,3,5.0,0.5,0.75,0
1258,6,4913.6,818.9333333333334,381.1171958160201,1500.58,330.9,4,4,3.1666666666666665,1.0,0.6666666666666666,3
1259,6,28554.86,4759.143333333333,1958.772760354469,6129.31,905.51,3,3,4.333333333333333,1.0,0.6666666666666666,0
1260,9,4111.4800000000005,456.8311111111112,311.54108567107346,1206.39,164.08,2,3,2.555555555555556,1.0,1.0,3
1261,9,3991.55,443.5055555555556,213.77454947392076,872.1,175.18,3,2,2.888888888888889,0.8888888888888888,0.8888888888888888,3
1262,8,3465.81,433.22625,228.84042156286864,823.28,234.11,3,2,2.625,1.0,0.875,3
1263,6,1292.55,215.425,69.02093588180328,337.22,145.3,5,2,2.0,0.8333333333333334,0.5,1
1264,8,3598.49,449.81125,177.0984250504706,697.44,269.75,3,3,2.75,1.0,0.875,3
1265,7,3823.38,546.1971428571429,407.7596544826493,1269.79,150.44,4,4,3.4285714285714284,0.8571428571428571,0.1428571428571428,1
1266,6,1588.97,264.8283333333333,112.79657590843202,427.25,112.31,2,3,2.1666666666666665,0.8333333333333334,1.0,3
1267,5,3747.42,749.484,947.0186391143524,2413.25,145.5,3,2,2.6,1.0,0.2,3
1268,13,90622.97,6970.997692307692,4609.68784940686,16547.58,1709.41,5,3,4.846153846153846,0.9230769230769232,0.3076923076923077,0
1269,6,1856.29,309.38166666666666,101.39190843783672,419.98,134.61,4,3,2.0,1.0,0.3333333333333333,1
1270,9,3079.03,342.1144444444445,72.63524731683492,481.9,259.8,3,3,3.2222222222222223,1.0,0.6666666666666666,3
1271,8,1845.96,230.745,65.94505981713652,383.86,170.8,5,3,1.875,1.0,0.5,1
1272,6,11144.49,1857.415,2046.8388890164265,5859.24,381.75,3,4,2.6666666666666665,0.8333333333333334,0.5,3
1273,12,3786.39,315.5325,97.977689679845,475.04,122.19,4,3,2.25,1.0,0.3333333333333333,1
1274,7,2569.4300000000003,367.0614285714286,114.88558038741148,570.57,235.11,2,3,3.4285714285714284,1.0,1.0,3
1275,3,976.96,325.65333333333336,261.83925418724624,604.48,84.99,2,3,1.3333333333333333,1.0,0.0,3
1276,8,3128.63,391.07875,175.85006254822397,644.04,137.54,2,2,3.0,0.875,1.0,3
1277,14,3594.73,256.76642857142855,104.64829158862358,506.92,111.42,5,3,2.357142857142857,0.8571428571428571,0.4285714285714285,1
1278,8,2290.39,286.29875,132.9010206816121,596.36,179.72,2,3,2.25,1.0,0.625,3
1279,7,6230.63,890.09,527.3452053446584,1897.29,419.46,4,3,2.7142857142857144,0.8571428571428571,0.7142857142857143,3
1280,6,29665.0,4944.166666666667,2741.3517034168867,10113.91,2883.11,3,3,4.666666666666667,0.8333333333333334,0.6666666666666666,0
1281,7,48041.61,6863.087142857143,5979.845514313654,17306.2,1527.91,3,2,4.714285714285714,1.0,0.5714285714285714,0
1282,7,8420.62,1202.9457142857143,1578.5932260598056,4583.31,269.51,4,4,2.857142857142857,1.0,0.2857142857142857,1
1283,14,15737.62,1124.115714285714,1088.8432509899546,4364.4,238.27,4,4,2.2142857142857144,0.8571428571428571,0.3571428571428571,1
1284,7,3367.6,481.0857142857143,562.7011488009464,1665.18,86.51,2,4,1.7142857142857142,0.8571428571428571,0.0,1
1285,9,2506.69,278.5211111111111,99.17393551791272,464.77,165.11,4,3,2.333333333333333,1.0,0.5555555555555556,1
1286,5,984.16,196.832,93.12779268295796,312.82,94.84,2,2,2.2,1.0,0.0,3
1287,9,56576.37,6286.263333333333,3602.983764399307,14924.03,2178.51,4,3,4.222222222222222,0.6666666666666666,0.4444444444444444,0
1288,13,3825.48,294.2676923076923,271.6885517203429,852.28,27.93,2,6,1.5384615384615383,0.8461538461538461,0.0,1
1289,13,6886.9400000000005,529.7646153846155,380.7342193406354,1325.63,118.65,3,3,2.6923076923076925,0.9230769230769232,0.8461538461538461,3
1290,5,2105.54,421.108,194.2361911951529,689.17,227.78,2,3,3.2,1.0,0.8,3
1291,5,837.03,167.406,109.89361824055116,330.09,90.27,2,4,2.0,0.8,0.0,1
1292,4,4356.23,1089.0575,414.1532772919547,1479.32,517.08,2,4,2.5,1.0,1.0,3
1293,8,5464.8,683.1,439.1262004741429,1310.45,136.48,4,5,2.625,0.875,0.625,1
1294,7,1982.47,283.21,62.776410643914126,373.55,174.91,4,2,1.8571428571428568,0.8571428571428571,0.5714285714285714,3
1295,8,6418.18,802.2725,484.9243267842343,1435.18,270.76,5,6,1.75,0.75,0.625,1
1296,12,16133.75,1344.4791666666667,1191.5777088187697,3699.02,247.19,5,5,3.1666666666666665,1.0,0.3333333333333333,1
1297,2,1152.62,576.31,228.1833582888989,737.66,414.96,2,2,3.0,1.0,0.0,3
1298,5,2216.13,443.226,478.7366688274463,1118.83,22.98,1,4,1.8,1.0,0.0,3
1299,3,259.12,86.37333333333333,43.61348568199215,131.18,44.06,1,2,1.3333333333333333,1.0,0.0,3
1300,5,2754.29,550.858,261.77898544382816,894.1,275.26,2,2,2.8,1.0,1.0,3
1301,9,3554.01,394.89,146.30388075850897,627.2,235.37,2,3,2.7777777777777777,1.0,1.0,3
1302,14,11124.72,794.6228571428571,485.3653418647817,1747.34,176.86,5,6,2.071428571428572,0.9285714285714286,0.5,1
1303,13,3382.6,260.2,81.89485240233357,392.62,136.2,5,3,1.9230769230769231,1.0,0.5384615384615384,1
1304,9,50061.34,5562.371111111111,5813.925354490381,20533.84,1046.54,4,2,4.666666666666667,0.8888888888888888,0.5555555555555556,0
1305,9,9393.71,1043.7455555555557,924.6896219017372,3204.11,152.95,4,4,2.555555555555556,1.0,0.4444444444444444,1
1306,6,2307.07,384.5116666666667,93.16588333004022,521.71,264.3,3,2,2.6666666666666665,1.0,0.8333333333333334,3
1307,4,8183.18,2045.795,268.29900813582344,2245.82,1655.95,3,3,4.75,1.0,0.75,0
1308,7,1976.58,282.36857142857144,259.3753665654324,811.58,93.62,2,3,1.8571428571428568,1.0,0.0,3
1309,6,47956.82,7992.803333333333,4212.4426031872135,15188.5,2804.04,3,3,4.333333333333333,0.8333333333333334,0.5,0
1310,5,1298.87,259.774,79.6041219410151,349.08,150.03,3,3,2.2,1.0,0.2,3
1311,9,8985.76,998.4177777777778,855.0655986937168,2535.12,335.25,5,4,2.7777777777777777,0.8888888888888888,0.4444444444444444,1
1312,5,1088.62,217.724,104.05640263818462,334.03,87.08,3,2,1.8,1.0,0.4,3
1313,11,68638.48000000001,6239.861818181819,4257.926995909672,16573.83,1635.04,3,3,4.363636363636363,0.9090909090909092,0.1818181818181818,0
1314,13,157309.16,12100.704615384617,42611.33948745814,153918.62,117.0,4,4,2.1538461538461537,0.7692307692307693,0.6923076923076923,2
1315,6,2524.26,420.71,107.46045337704469,563.76,267.87,2,3,3.0,0.8333333333333334,1.0,3
1316,7,3383.19,483.312857142857,281.24193551189376,959.03,197.42,4,5,2.571428571428572,0.8571428571428571,0.4285714285714285,1
1317,5,3253.63,650.726,468.76000909847255,1364.93,226.88,4,3,2.8,0.6,0.6,3
1318,13,310275.51,23867.34692307692,56182.57277305874,180066.42,173.58,5,4,2.076923076923077,1.0,0.6153846153846154,2
1319,5,25246.54,5049.308,1769.923648867374,7306.11,2418.49,2,3,4.2,0.8,0.4,0
1320,8,1003.73,125.46625,94.11025220263124,313.32,19.83,2,4,1.875,0.875,0.0,1
1321,6,28445.15,4740.858333333334,2231.5947698219466,8141.72,1500.67,5,2,4.833333333333333,1.0,0.3333333333333333,0
1322,5,1043.61,208.722,286.4139421711171,710.23,22.66,2,4,1.4,0.8,0.0,1
1323,6,5264.11,877.3516666666666,411.3594445939787,1424.27,209.13,4,4,2.833333333333333,1.0,0.3333333333333333,1
1324,9,3226.51,358.5011111111111,355.7005116823858,1170.57,85.74,2,4,1.3333333333333333,1.0,0.0,1
1325,6,45781.31,7630.218333333333,6648.663090274365,20496.87,2429.56,4,2,4.666666666666667,1.0,0.3333333333333333,0
1326,7,4917.49,702.4985714285714,479.3787258674353,1638.08,233.65,5,4,2.571428571428572,1.0,0.5714285714285714,1
1327,10,2445.24,244.524,151.1927559405175,534.79,105.49,5,3,1.8,1.0,0.4,1
1328,5,20820.84,4164.168,1716.9590550068456,5838.29,2267.35,3,2,4.6,1.0,0.2,0
1329,6,5685.889999999999,947.6483333333332,716.8491114988333,2356.37,298.33,4,3,2.6666666666666665,0.8333333333333334,0.1666666666666666,1
1330,6,157836.31999999998,26306.05333333333,63993.89290300494,156932.96,98.94,3,4,1.6666666666666667,1.0,0.5,2
1331,11,10986.13,998.7390909090908,862.698183346349,3031.66,145.91,5,6,2.1818181818181817,0.9090909090909092,0.2727272727272727,1
1332,6,46716.58,7786.096666666667,4443.817938195338,13649.95,1880.92,3,3,4.333333333333333,1.0,0.8333333333333334,0
1333,4,1020.62,255.155,61.50167721290208,306.14,170.59,3,3,1.0,1.0,0.5,3
1334,6,1979.48,329.91333333333336,114.58182048940688,462.31,218.85,2,2,3.5,1.0,1.0,3
1335,10,6266.49,626.649,240.4641204675288,1113.59,323.13,4,5,2.0,1.0,0.6,1
1336,10,8055.37,805.537,633.8928265715655,2315.56,308.26,5,4,2.5,0.9,0.7,1
1337,7,4945.26,706.4657142857143,365.7843272046677,1272.82,262.05,3,4,2.4285714285714284,0.8571428571428571,0.4285714285714285,1
1338,11,6679.92,607.2654545454545,209.52268714216305,962.71,254.74,3,3,3.0,0.9090909090909092,0.9090909090909092,3
1339,7,1550.04,221.4342857142857,98.93090970590583,424.09,136.02,3,3,2.2857142857142856,0.8571428571428571,0.4285714285714285,3
1340,7,3936.18,562.3114285714286,280.4661266789373,1033.99,181.68,4,5,2.4285714285714284,0.8571428571428571,0.5714285714285714,1
1341,8,1418.12,177.265,251.6392244577826,797.47,67.11,2,5,1.375,1.0,0.0,1
1342,10,4671.35,467.1350000000001,200.9867922830309,862.45,220.47,2,2,3.1,0.9,0.9,3
1343,8,6328.56,791.0699999999999,403.1221610309779,1316.84,335.88,4,4,2.375,1.0,0.125,1
1344,9,7274.16,808.24,983.7939408865052,3398.54,252.47,4,6,2.555555555555556,0.7777777777777778,0.4444444444444444,1
1345,9,4271.9400000000005,474.6600000000001,226.08869647773196,850.91,228.98,2,3,3.0,1.0,1.0,3
1346,7,3806.44,543.7771428571428,323.2036086697407,1164.47,215.25,4,4,2.7142857142857144,0.8571428571428571,0.5714285714285714,1
1347,2,28460.15,14230.075,13979.52227726148,24115.09,4345.06,2,1,4.5,1.0,0.5,0
1348,8,2017.07,252.13375,168.04570372690705,632.68,109.7,4,3,1.875,0.875,0.625,1
1349,11,5070.71,460.9736363636364,293.1367176684875,1109.49,171.6,2,3,2.909090909090909,1.0,1.0,3
1350,10,2578.07,257.807,119.52989937900708,474.47,91.67,4,3,1.7,0.8,0.4,1
1351,4,2398.82,599.705,372.2707226826556,916.67,178.38,2,2,2.75,1.0,0.75,3
1352,5,1299.09,259.818,43.015240554947496,297.04,192.66,4,2,2.6,1.0,0.4,3
1353,6,5137.889999999999,856.3149999999999,752.8987502380384,2342.96,428.14,3,3,1.3333333333333333,0.8333333333333334,0.5,3
1354,9,68715.23,7635.025555555555,5489.138388688864,18193.99,1428.92,4,3,4.0,1.0,0.3333333333333333,0
1355,8,2332.19,291.52375,101.46296311427425,423.69,143.07,5,3,1.75,1.0,0.375,1
1356,8,1361.74,170.2175,118.73928038834856,321.36,23.64,2,4,1.5,0.75,0.0,1
1357,5,2906.53,581.3059999999999,227.77655504902165,947.61,322.38,2,2,2.8,0.8,1.0,3
1358,6,5579.31,929.885,410.5526540043311,1568.3,445.5,4,5,1.3333333333333333,1.0,0.3333333333333333,1
1359,7,4099.1,585.5857142857143,322.6224459466071,1132.71,197.61,3,4,2.857142857142857,0.7142857142857143,0.8571428571428571,3
1360,10,9505.04,950.504,795.822232846842,2600.65,178.51,4,5,2.4,0.9,0.2,1
1361,9,7445.25,827.25,974.2715297338827,3317.72,261.75,4,3,2.4444444444444446,0.8888888888888888,0.2222222222222222,1
1362,6,2692.74,448.79,284.4062853032612,914.54,150.61,3,4,2.5,1.0,0.3333333333333333,1
1363,11,57057.83,5187.075454545455,2238.799018439858,9702.55,2406.91,4,3,4.727272727272728,0.8181818181818182,0.1818181818181818,0
1364,13,11786.16,906.6276923076924,627.9371683291496,1890.69,201.04,5,5,2.3076923076923075,0.7692307692307693,0.5384615384615384,1
1365,9,3015.71,335.0788888888889,157.70447595458762,614.42,169.02,3,3,2.555555555555556,0.8888888888888888,0.8888888888888888,3
1366,8,3291.1200000000003,411.39,503.5524504954772,1250.63,13.95,2,5,1.625,0.875,0.0,1
1367,10,57523.08,5752.308,4927.613437232628,19572.15,2749.98,4,3,4.5,0.9,0.6,0
1368,5,3070.25,614.05,494.4713155987918,1230.66,158.63,3,2,3.2,1.0,0.8,3
1369,8,7426.98,928.3725,523.4952983483779,1702.4,37.11,5,4,1.875,0.75,0.5,1
1370,6,4662.22,777.0366666666667,512.8189675379283,1481.73,153.52,4,2,2.333333333333333,1.0,0.3333333333333333,3
1371,10,2882.98,288.298,86.23992550501833,453.45,129.37,4,3,2.0,1.0,0.5,1
1372,3,2303.36,767.7866666666667,393.99337333682826,1116.97,340.64,3,2,2.6666666666666665,0.6666666666666666,0.3333333333333333,3
1373,6,1164.16,194.02666666666667,52.62007703022362,281.67,133.23,3,3,1.1666666666666667,0.8333333333333334,0.5,3
1374,7,1704.22,243.46,99.05769783313156,394.25,148.29,5,3,2.2857142857142856,1.0,0.2857142857142857,1
1375,11,5439.71,494.5190909090909,322.2101656824175,1217.2,212.6,2,3,3.363636363636364,0.9090909090909092,1.0,3
1376,11,5174.47,470.40636363636366,228.86768405665,874.51,156.67,2,3,3.0,0.9090909090909092,1.0,3
1377,7,6076.95,868.1357142857142,315.22865261357737,1277.1,334.51,5,3,2.7142857142857144,0.8571428571428571,0.4285714285714285,1
1378,10,3979.66,397.966,455.8993650211268,1266.0,56.35,2,4,1.3,0.9,0.0,1
1379,6,1513.68,252.28,45.60441908411948,323.29,194.55,4,3,2.333333333333333,0.8333333333333334,0.5,1
1380,10,2360.64,236.064,80.75157379959298,402.41,127.75,5,3,1.5,0.8,0.5,1
1381,11,14297.15,1299.740909090909,1514.528849579661,4486.72,49.85,5,5,2.636363636363636,1.0,0.2727272727272727,1
1382,9,84312.19,9368.021111111111,27355.26017990939,82314.82,137.75,5,4,2.0,1.0,0.4444444444444444,2
1383,6,1890.16,315.0266666666667,93.27799390352833,386.33,157.76,4,2,2.0,0.8333333333333334,0.3333333333333333,3
1384,10,126546.4,12654.64,39127.74933120369,124014.01,188.68,4,4,1.4,0.9,0.3,2
1385,8,48026.22,6003.2775,2454.0173992441164,9810.81,2239.97,3,3,4.625,1.0,0.625,0
1386,11,5319.24,483.5672727272727,263.0741979400834,1144.63,258.44,2,3,2.636363636363636,1.0,1.0,3
1387,11,3207.29,291.5718181818182,144.78206379370215,565.59,140.46,4,3,1.5454545454545454,1.0,0.2727272727272727,1
1388,9,7414.65,823.8499999999999,605.4458063072202,1962.58,218.4,5,5,2.888888888888889,1.0,0.5555555555555556,1
1389,3,16986.93,5662.31,2335.1416316146647,8154.44,3524.7,2,2,4.666666666666667,0.6666666666666666,0.3333333333333333,0
1390,12,11091.21,924.2675,620.1797719008578,2337.66,163.89,5,6,2.1666666666666665,0.6666666666666666,0.5,1
1391,8,2582.13,322.76625,142.926663206545,566.55,188.5,4,3,2.375,1.0,0.5,1
1392,8,4174.17,521.77125,176.52803544540535,909.47,337.73,1,3,3.125,0.875,1.0,3
1393,10,7480.24,748.024,459.0745793973882,1384.19,210.67,4,5,1.9,0.8,0.5,1
1394,4,1143.74,285.935,86.9306652836999,397.7,204.15,3,2,2.0,0.75,0.0,3
1395,8,8286.24,1035.78,899.9206797903279,3084.86,257.42,5,6,2.375,1.0,0.625,1
1396,5,130407.26,26081.452,57756.711155600526,129399.66,166.6,3,2,2.2,1.0,0.8,2
1397,9,93312.96,10368.106666666668,26809.987615334237,81816.17,413.08,5,6,2.4444444444444446,0.8888888888888888,0.5555555555555556,2
1398,6,1476.56,246.09333333333333,57.79100091421386,329.83,172.06,3,3,2.0,1.0,0.3333333333333333,3
1399,10,2068.61,206.861,168.47363080514015,624.17,30.88,2,6,1.6,1.0,0.0,1
1400,8,42836.53,5354.56625,2085.498698646287,8310.83,1965.57,5,2,4.0,0.875,0.5,0
1401,16,13003.5,812.71875,892.8482184625037,3719.23,153.2,5,6,2.125,1.0,0.375,1
1402,5,1425.15,285.03000000000003,30.56978246569641,307.89,234.65,4,3,1.6,1.0,0.2,1
1403,7,2286.73,326.67571428571426,131.0074161841157,579.38,206.72,5,3,2.2857142857142856,0.8571428571428571,0.4285714285714285,1
1404,7,9232.94,1318.9914285714287,611.925815313931,2124.75,562.69,2,4,3.4285714285714284,1.0,0.4285714285714285,3
1405,11,3729.75,339.0681818181818,291.1819752257403,979.05,72.9,2,6,1.4545454545454546,0.9090909090909092,0.0,1
1406,9,2742.22,304.69111111111107,138.35697474688837,519.7,109.55,4,3,1.8888888888888888,1.0,0.5555555555555556,1
1407,11,59278.26,5388.932727272727,1572.784484480254,8310.68,2698.18,3,3,4.363636363636363,1.0,0.2727272727272727,0
1408,6,2438.05,406.3416666666667,187.09576097995023,670.76,206.61,3,3,2.1666666666666665,1.0,0.6666666666666666,3
1409,4,28220.0,7055.0,3273.3627158423287,10313.15,3237.67,4,3,5.25,1.0,0.25,0
1410,5,1018.12,203.624,60.20656965813616,296.56,136.33,3,3,2.4,0.8,0.6,3
1411,4,4128.0,1032.0,562.3235874476545,1759.38,580.04,3,4,3.5,1.0,0.75,3
1412,8,54786.44,6848.305,3570.7383946621303,12323.57,2513.33,3,3,5.25,0.875,0.625,0
1413,4,107813.84,26953.46,44878.437125266144,94237.76,2530.0,4,2,4.5,1.0,0.5,2
1414,12,5420.15,451.6791666666666,236.1069851670995,847.27,122.71,3,2,3.083333333333333,0.9166666666666666,0.9166666666666666,3
1415,6,1761.14,293.5233333333333,56.217372996847374,361.21,226.06,4,3,2.1666666666666665,1.0,0.3333333333333333,1
1416,9,2286.51,254.0566666666667,93.8713507945848,428.48,160.92,4,2,2.111111111111111,0.8888888888888888,0.5555555555555556,3
1417,5,1394.68,278.93600000000004,139.56450669851557,498.61,109.96,4,2,2.2,1.0,0.6,3
1418,6,6967.35,1161.225,696.2566309271316,1942.13,350.96,2,4,2.6666666666666665,0.8333333333333334,0.0,1
1419,11,3669.62,333.60181818181815,199.1343315864033,816.09,120.58,5,3,1.818181818181818,1.0,0.6363636363636364,1
1420,13,11242.24,864.7876923076923,762.5963745668897,2301.64,147.99,4,6,2.8461538461538463,0.9230769230769232,0.6153846153846154,1
1421,7,1925.95,275.1357142857143,34.52788672804581,315.16,231.75,2,2,1.8571428571428568,1.0,0.0,3
1422,10,15637.329999999998,1563.7329999999995,1413.9401217012928,5003.69,181.07,5,5,2.9,0.8,0.5,1
1423,5,1217.87,243.574,61.50509230949906,301.47,167.94,5,3,2.2,1.0,0.4,1
1424,9,8439.39,937.71,660.0414543799503,2463.81,135.46,4,5,2.333333333333333,0.7777777777777778,0.5555555555555556,1
1425,9,5171.26,574.5844444444444,244.33128694004333,1076.97,341.41,2,3,3.111111111111111,0.8888888888888888,0.8888888888888888,3
1426,7,5903.63,843.3757142857143,451.2472307156814,1433.92,356.91,4,3,2.857142857142857,0.7142857142857143,0.2857142857142857,1
1427,8,1783.65,222.95625,40.16493742325868,270.04,135.68,4,3,1.75,0.875,0.625,1
1428,8,2258.19,282.27375,141.67150625276972,550.54,132.44,5,2,1.875,0.875,0.375,1
1429,8,1466.4,183.3,73.96964068357464,310.62,94.51,4,2,2.5,1.0,0.125,1
1430,4,723.5699999999999,180.8925,43.68479626826706,216.12,119.69,2,2,2.5,1.0,0.25,3
1431,7,1982.38,283.19714285714286,125.289240920664,487.34,118.46,3,3,2.142857142857143,1.0,0.8571428571428571,3
1432,7,3541.42,505.9171428571429,344.4950291230284,1092.52,155.24,3,3,3.142857142857143,0.8571428571428571,0.7142857142857143,3
1433,4,1166.88,291.72,130.80387787319862,483.44,197.59,4,2,1.25,1.0,0.5,3
1434,6,2596.0,432.6666666666667,300.307833775056,929.44,96.6,4,4,2.833333333333333,1.0,0.3333333333333333,1
1435,11,6333.51,575.7736363636363,517.3001503628764,2018.55,73.71,4,4,2.272727272727273,0.9090909090909092,0.5454545454545454,1
1436,10,7623.16,762.316,536.8310707227491,1830.75,51.26,5,6,2.7,0.8,0.5,1
1437,7,39533.34,5647.62,2825.4687851104163,9725.91,2869.28,3,3,4.714285714285714,0.8571428571428571,0.7142857142857143,0
1438,9,3943.32,438.1466666666667,232.9116117221295,880.75,132.75,2,3,3.0,0.8888888888888888,1.0,3
1439,7,2061.2,294.45714285714286,233.26937159389252,724.15,113.31,5,2,2.142857142857143,1.0,0.2857142857142857,1
1440,5,2414.31,482.862,186.6800805388727,734.29,308.84,1,2,3.2,1.0,1.0,3
1441,10,4812.44,481.244,229.79508302446817,962.94,235.45,3,2,3.6,0.9,0.9,3
1442,8,3053.08,381.635,196.2340483052972,664.84,126.47,2,3,3.25,0.875,1.0,3
1443,10,7447.88,744.788,489.7674765028809,1804.91,189.67,5,5,3.2,1.0,0.4,1
1444,5,26198.44,5239.688,5153.635561132549,13694.77,1609.15,4,3,4.0,1.0,0.4,0
1445,11,2705.65,245.96818181818185,105.80715786922752,480.18,143.61,5,3,1.6363636363636365,0.8181818181818182,0.3636363636363636,1
1446,8,5705.77,713.22125,772.2789989641514,2418.51,126.6,4,4,2.625,1.0,0.5,1
1447,7,2369.24,338.4628571428572,212.54461184374807,648.82,143.0,4,2,1.5714285714285714,0.8571428571428571,0.2857142857142857,1
1448,5,2170.61,434.122,157.47617556316257,575.58,206.45,3,3,3.4,0.8,0.6,3
1449,9,2308.05,256.45000000000005,84.45222303172368,409.39,165.68,4,3,2.333333333333333,0.7777777777777778,0.3333333333333333,1
1450,13,3536.08,272.00615384615384,103.66673868205926,492.82,147.26,5,3,2.076923076923077,0.9230769230769232,0.3076923076923077,1
1451,8,1671.16,208.895,80.54115753540458,348.42,98.4,5,2,1.625,1.0,0.5,1
1452,9,2578.46,286.49555555555554,115.59315584314572,512.89,133.06,3,3,2.111111111111111,1.0,0.5555555555555556,3
1453,10,11067.68,1106.768,1084.6857412869,3460.58,142.54,5,4,2.7,1.0,0.2,1
1454,7,1911.78,273.1114285714286,74.84967655876932,358.61,172.76,2,3,2.857142857142857,0.8571428571428571,1.0,3
1455,12,12386.49,1032.2075,893.1673973523561,2910.22,217.62,4,5,2.333333333333333,0.9166666666666666,0.5,1
1456,9,4321.9800000000005,480.22,304.56225742859215,1123.65,130.33,3,3,3.111111111111111,1.0,0.8888888888888888,3
1457,8,3548.47,443.55875,207.78573836922217,749.05,219.07,3,3,3.25,1.0,0.875,3
1458,6,2756.48,459.41333333333336,325.100579677531,1008.7,201.91,3,3,2.6666666666666665,0.8333333333333334,0.8333333333333334,3
1459,11,64124.6,5829.50909090909,2401.2705470207,9868.89,1735.1,5,3,4.636363636363637,0.9090909090909092,0.7272727272727273,0
1460,9,102302.33,11366.925555555554,32476.56572822822,97969.93,395.28,3,3,2.7777777777777777,0.7777777777777778,0.7777777777777778,2
1461,6,1588.74,264.79,74.67361434938047,338.62,153.39,3,2,1.5,0.8333333333333334,0.5,3
1462,7,1611.09,230.1557142857143,68.17039285426455,368.43,147.11,4,2,1.2857142857142858,1.0,0.7142857142857143,3
1463,7,4244.93,606.4185714285715,351.235720346919,1005.09,225.4,5,5,2.4285714285714284,0.5714285714285714,0.2857142857142857,1
1464,3,1355.1,451.7,166.820939632889,581.12,263.43,3,2,2.6666666666666665,1.0,0.3333333333333333,3
1465,7,26610.96,3801.565714285714,1157.3717278508973,6024.15,2267.03,3,2,4.714285714285714,0.8571428571428571,0.5714285714285714,0
1466,6,1050.03,175.005,33.27725274117441,226.71,134.11,2,2,1.6666666666666667,0.6666666666666666,0.3333333333333333,3
1467,8,39809.39,4976.17375,2213.1729707299523,9194.57,2143.46,5,3,4.375,1.0,0.375,0
1468,5,1281.38,256.27599999999995,80.22491090677508,332.14,160.29,1,4,1.8,1.0,0.0,3
1469,6,22283.71,3713.9516666666655,1742.8049977598375,6183.75,1502.3,4,3,4.166666666666667,1.0,0.3333333333333333,0
1470,4,1246.76,311.69,110.98785789445616,423.06,180.71,3,2,1.75,1.0,0.25,3
1471,16,17847.79,1115.486875,787.3572334141494,2319.28,149.17,5,6,2.4375,0.875,0.4375,1
1472,5,938.45,187.69,70.4653361589938,287.04,116.52,3,2,1.8,1.0,0.2,3
1473,6,2224.86,370.81,393.7564877941696,1032.68,33.19,2,5,1.6666666666666667,0.8333333333333334,0.0,1
1474,11,56605.17,5145.924545454545,3575.4563527509704,13984.13,1160.46,5,3,4.636363636363637,1.0,0.5454545454545454,0
1475,5,3346.63,669.326,319.0222582046587,1055.06,387.9,3,4,2.6,1.0,0.6,3
1476,11,5652.22,513.8381818181819,348.9102111379998,1402.83,175.58,5,6,2.272727272727273,0.8181818181818182,0.3636363636363636,1
1477,11,2195.03,199.5481818181818,221.91468382322887,652.18,24.4,2,4,1.3636363636363635,0.9090909090909092,0.0,1
1478,5,3729.29,745.858,462.9704851499716,1283.18,256.96,3,3,1.6,0.8,0.0,1
1479,3,863.74,287.91333333333336,106.48268607305758,394.83,181.87,2,3,2.6666666666666665,1.0,0.6666666666666666,3
1480,7,30205.88,4315.125714285715,3237.773011401804,10666.31,1870.48,3,3,4.714285714285714,0.7142857142857143,0.2857142857142857,0
1481,10,2653.21,265.321,92.21985535182276,455.3,149.98,4,3,1.3,0.9,0.4,1
1482,6,1450.96,241.82666666666668,151.51393344067955,545.2,132.97,4,3,1.6666666666666667,0.6666666666666666,0.3333333333333333,1
1483,10,5997.33,599.733,592.7290518169139,2093.21,146.01,3,3,3.0,0.9,0.9,3
